"match_id","time","home_fault","card","away_fault","info"
227540,"88","Ralls J.","yellow card","",NA
227541,"45","","yellow card","Jozefzoon F.",NA
227541,"64","","yellow card","Holmes D.",NA
227541,"76","","yellow card","Martin C.",NA
227541,"87","","yellow card","Huddlestone T.",NA
227542,"88","","yellow card","Grosicki K.",NA
227542,"89","","yellow card","Honeyman G.",NA
227543,"33","","yellow card","Cameron G.",NA
227543,"47","Thompson B.","yellow card","",NA
227543,"51","","yellow card","Hugill J.",NA
227543,"73","","yellow card","Wells N.",NA
227543,"85","Hutchinson S.","yellow card","",NA
227544,"24","Cash M.","yellow card","",NA
227544,"29","","yellow card","Williams J.",NA
227544,"52","","yellow card","Halme A.",NA
227544,"90+1","","yellow card","Chaplin C.",NA
227544,"90+1","Samba B.","yellow card","",NA
227545,"32","Yiadom A.","yellow card","",NA
227545,"37","Morrison M.","yellow card","",NA
227545,"79","","yellow card","Cunningham G.",NA
227545,"90+3","","yellow card","Bennett E.",NA
227546,"90","Hutchinson S.","yellow card","",NA
227546,"90","","yellow card","Bettinelli M.",NA
227546,"90+2","Borner J.","yellow card","",NA
227548,"45+1","Morsy S.","yellow card","",NA
227548,"56","","yellow card","Oshilaja A.",NA
228817,"23","","yellow card","Castelletto J.",NA
228817,"37","","yellow card","Belkebla H.",NA
228817,"41","Jovanovic V.","yellow card","",NA
228817,"46","Adli Y.","yellow card","",NA
228817,"61","","yellow card","Bain D.",NA
228817,"71","Otavio","yellow card","",NA
228817,"84","Mexer E.","yellow card","",NA
228818,"19","Amavi J.","yellow card","",NA
228818,"22","","yellow card","Souquet A.",NA
228818,"44","","yellow card","Oyongo A.",NA
228818,"59","","yellow card","Mendes P.",NA
228818,"66","Strootman K.","yellow card","",NA
228818,"90+1","Kamara B.","red card","",NA
228818,"90+1","","red card","Ferri J.",NA
228818,"90+2","Payet D.","yellow card","",NA
228818,"90+3","Payet D.","red card","",NA
228819,"87","","yellow card","Guirassy S.",NA
228819,"90","Sunzu S.","yellow card","",NA
228820,"44","","yellow card","Aguerd N.",NA
228820,"61","Atal Y.","yellow card","",NA
228820,"73","Sarr M.","yellow card","",NA
228820,"86","","yellow card","Amalfitano R.",NA
228820,"89","","yellow card","Lautoa W.",NA
228821,"43","Deaux L.","yellow card","",NA
228821,"43","","yellow card","Said W.",NA
228821,"72","","yellow card","Reynet B.",NA
228821,"75","","yellow card","Amian Adou K.",NA
228821,"81","","red card","Diakite B.",NA
228822,"76","","yellow card","Silva Ad.",NA
228822,"90+1","","yellow card","Dias G.",NA
231228,"10","Auassar A.","yellow card","",NA
231228,"84","","yellow card","Delcroix H.",NA
231228,"84","","yellow card","Elbers S.",NA
231229,"64","Matusiwa A.","yellow card","",NA
231230,"62","","yellow card","Post D.",NA
231230,"75","Wellenreuther T.","yellow card","",NA
231231,"27","Grot J.","yellow card","",NA
231231,"36","","yellow card","Diemers M.",NA
231231,"62","Lelieveld J.","yellow card","",NA
231231,"72","Doekhi D.","yellow card","",NA
231231,"75","Matavz T.","yellow card","",NA
243187,"64","","red card","Polter S.",NA
243187,"86","","yellow card","Schlotterbeck K.",NA
243188,"31","Boateng J.","yellow card","",NA
243188,"59","","red card","Ehizibue K.",NA
243188,"67","Hernandez L.","yellow card","",NA
243188,"74","Martinez J.","yellow card","",NA
243188,"83","Cuisance M.","yellow card","",NA
243190,"12","Frantz M.","yellow card","",NA
243190,"90+3","","yellow card","Finnbogason A.",NA
243191,"45+1","Selke D.","yellow card","",NA
243191,"45+1","","yellow card","Gjasula K.",NA
243191,"50","","yellow card","Strohdiek C.",NA
243191,"76","","yellow card","Vasiliadis S.",NA
243191,"82","Klunter L.","yellow card","",NA
243191,"90+3","","yellow card","Ritter M.",NA
243191,"90+3","Ibisevic V.","yellow card","",NA
243191,"90+4","Dilrosun J.","yellow card","",NA
243193,"29","","yellow card","Konate I.",NA
243193,"43","","yellow card","Laimer K.",NA
243193,"64","","red card","Laimer K.",NA
261939,"45+2","","yellow card","Aidoo J.",NA
261939,"63","","yellow card","Aspas I.",NA
261939,"75","Koke","yellow card","",NA
261939,"77","","yellow card","Blanco R.",NA
261939,"81","Saul","yellow card","",NA
261939,"90+1","","yellow card","Cheikh P.",NA
261939,"90+6","","yellow card","Olaza L.",NA
261939,"90+6","Costa D.","yellow card","",NA
261942,"21","","yellow card","Suarez L.",NA
261942,"45+4","","yellow card","Pique G.",NA
261942,"48","Soldado R.","yellow card","",NA
261942,"49","Herrera Y.","yellow card","",NA
261942,"87","Fernandez C.","yellow card","",NA
261943,"36","","yellow card","Leon P.",NA
261943,"81","","yellow card","Dmitrovic M.",NA
261947,"40","Quintilla X.","yellow card","",NA
261947,"45+3","Iborra","yellow card","",NA
261947,"60","","yellow card","Barba F.",NA
271129,"24","","yellow card","Orgill D.",NA
271129,"25","","yellow card","Karayel C.",NA
271129,"44","","yellow card","Canteros H.",NA
271129,"62","Luiz Gustavo","yellow card","",NA
271129,"80","Jorgensen M.","yellow card","",NA
271132,"55","","yellow card","Ozturk B.",NA
271132,"64","","yellow card","Sangare N.",NA
271132,"71","Thiam M.","yellow card","",NA
271132,"87","","yellow card","Charles",NA
271132,"90+1","Kara A.","yellow card","",NA
271133,"21","Subasi K. Y.","yellow card","",NA
271133,"39","Adebayor E.","yellow card","",NA
271133,"45+1","","yellow card","Sapunaru C.",NA
276285,"28","Kurt S.","yellow card","",NA
276285,"44","","yellow card","Altiparmak B.",NA
276285,"46","","yellow card","Latovlevici I.",NA
276285,"54","Yurt K.","yellow card","",NA
276285,"78","","red card","Altiparmak B.",NA
276285,"82","Ozturk E.","yellow card","",NA
276285,"87","","yellow card","Akgun A.",NA
276285,"90+5","Bilgic H.","yellow card","",NA
276287,"24","Kappel L.","yellow card","",NA
276287,"61","","yellow card","Kone F.",NA
276287,"67","Bardakci A.","yellow card","",NA
276287,"72","","yellow card","Utlu U.",NA
276287,"78","","red card","Utlu U.",NA
276292,"32","Zeren B.","yellow card","",NA
276292,"63","Yildirim O.","yellow card","",NA
276292,"67","Iyican A. E.","yellow card","",NA
276292,"76","Yigit M.","yellow card","",NA
276292,"90","Mele S.","yellow card","",NA
276292,"90+6","","yellow card","",NA
276292,"90+7","","yellow card","",NA
276293,"34","Ogur B.","yellow card","",NA
276293,"46","","yellow card","Dodo",NA
276293,"51","","yellow card","Kisa B.",NA
276293,"59","Suzen G.","yellow card","",NA
276293,"73","","yellow card","Keskin S.",NA
278730,"48","Conti A.","yellow card","",NA
278730,"82","","yellow card","D'Ambrosio D.",NA
278730,"88","Rebic A.","yellow card","",NA
278734,"16","","yellow card","Kumbulla M.",NA
278734,"28","","yellow card","Rrahmani A.",NA
278734,"34","","yellow card","Faraoni D.",NA
278734,"90+4","","red card","Kumbulla M.",NA
278739,"11","","yellow card","Mateju A.",NA
278739,"15","","yellow card","Bisoli D.",NA
278739,"21","Jajalo M.","yellow card","",NA
278739,"45+2","Becao R.","yellow card","",NA
278739,"57","Pussetto I.","yellow card","",NA
278739,"61","","yellow card","Chancellor J.",NA
278739,"82","Okaka S.","yellow card","",NA
278739,"85","","yellow card","Aye F.",NA
224474,"11","Maitland-Niles A.","yellow card","",NA
224474,"35","Xhaka G.","yellow card","",NA
224474,"41","Maitland-Niles A.","red card","",NA
224474,"44","Guendouzi M.","yellow card","",NA
224474,"83","","yellow card","Engels B.",NA
224474,"85","Pepe N.","yellow card","",NA
224474,"90+2","Leno B.","yellow card","",NA
224474,"90+5","Aubameyang P.","yellow card","",NA
224476,"20","Tomori F.","yellow card","",NA
224476,"57","","yellow card","Alexander-Arnold T.",NA
224476,"78","","yellow card","Fabinho",NA
224476,"84","Kovacic M.","yellow card","",NA
224476,"86","","yellow card","Milner J.",NA
224476,"90+4","Alonso M.","yellow card","",NA
224477,"44","","yellow card","Coady C.",NA
224477,"45","McArthur J.","yellow card","",NA
224477,"48","","yellow card","Saiss R.",NA
224477,"62","Ayew J.","yellow card","",NA
224477,"73","","red card","Saiss R.",NA
224483,"14","Ogbonna A.","yellow card","",NA
224483,"48","","yellow card","Mata J.",NA
224483,"74","Noble M.","yellow card","",NA
224483,"83","","yellow card","Young A.",NA
228816,"75","Ait Nouri R.","yellow card","",NA
228816,"77","","yellow card","Trauco M.",NA
228823,"5","Raphinha","yellow card","",NA
228823,"10","","yellow card","Celik Z.",NA
228823,"42","Mendy E.","yellow card","",NA
228825,"33","","yellow card","Diallo A.",NA
228825,"75","Kone Y.","yellow card","",NA
231233,"2","Faik H.","yellow card","",NA
231233,"24","Veerman J.","yellow card","",NA
231233,"26","","yellow card","Gustafson S.",NA
231233,"69","Floranus S.","yellow card","",NA
231234,"14","","yellow card","Blind D.",NA
231234,"35","Sadilek M.","yellow card","",NA
231234,"55","","yellow card","Alvarez E.",NA
231235,"43","Slagveer L.","yellow card","",NA
231235,"51","","yellow card","Senesi M.",NA
231235,"76","Heylen M.","red card","",NA
231235,"78","Bijl G.","yellow card","",NA
243186,"2","Lainer S.","yellow card","",NA
243186,"35","","yellow card","Bodzek A.",NA
243186,"49","","yellow card","Zimmermann M.",NA
243186,"65","","yellow card","Ayhan K.",NA
243186,"77","Zakaria D.","yellow card","",NA
243189,"32","","yellow card","Hummels M.",NA
243189,"65","Toure A.","yellow card","",NA
243189,"87","","yellow card","Hakimi A.",NA
243189,"90+1","Chandler T.","yellow card","",NA
261938,"7","","yellow card","Ely R.",NA
261938,"15","","yellow card","Vidal A.",NA
261938,"37","","yellow card","Duarte R.",NA
261938,"70","","yellow card","Laguardia V.",NA
261938,"86","Simon U.","yellow card","",NA
261940,"27","Granero E.","yellow card","",NA
261941,"32","","yellow card","Sastre J.",NA
261941,"45+2","Mata J.","yellow card","",NA
261941,"48","Cabrera L.","yellow card","",NA
261941,"59","Suarez D.","yellow card","",NA
261941,"60","","yellow card","Fabricio",NA
261941,"61","Jason","yellow card","",NA
261941,"79","","yellow card","Febas A.",NA
261941,"87","","yellow card","Agbenyenu L.",NA
261941,"87","","yellow card","Baba I.",NA
261945,"20","","yellow card","Carvajal D.",NA
261945,"26","Banega E.","yellow card","",NA
261945,"53","Jordan J.","yellow card","",NA
261945,"62","","yellow card","Ramos S.",NA
261945,"90+5","de Jong L.","yellow card","",NA
261946,"23","","yellow card","Recio",NA
261946,"41","","yellow card","Siovas D.",NA
261946,"59","Kondogbia G.","yellow card","",NA
261946,"85","Torres F.","yellow card","",NA
261946,"87","","yellow card","Soriano J.",NA
261946,"88","","yellow card","Perez R.",NA
261946,"90+1","Gabriel","yellow card","",NA
271130,"23","Candeias D.","yellow card","",NA
271130,"51","","yellow card","Djalma",NA
271130,"63","Polomat P.","yellow card","",NA
271130,"72","","yellow card","Welinton",NA
271130,"74","","yellow card","Bakasetas A.",NA
271130,"88","Baiano Fabricio","yellow card","",NA
271134,"60","Yan","yellow card","",NA
271134,"70","","yellow card","Diarra S.",NA
271134,"73","Attamah J.","yellow card","",NA
271134,"75","","yellow card","Ceylan O.",NA
271136,"32","Acquah A.","yellow card","",NA
271136,"62","","yellow card","Bayram O.",NA
271136,"77","","yellow card","Buyuk A.",NA
271136,"90+1","","yellow card","Ozbayrakli S.",NA
276286,"33","Yalciner T.","yellow card","",NA
276286,"45","","yellow card","Aabid R.",NA
276286,"54","Vrsajevic A.","yellow card","",NA
276286,"59","","yellow card","Barbosa H.",NA
276286,"66","Ceviker A.","yellow card","",NA
276286,"69","Nizam M.","yellow card","",NA
276286,"75","","yellow card","Ilgaz S.",NA
276286,"89","Reis M.","yellow card","",NA
276286,"90+5","Cikalleshi S.","yellow card","",NA
276289,"21","","yellow card","Sonmez Halil I.",NA
276289,"50","Sertel C.","yellow card","",NA
276289,"55","","yellow card","Guzel G.",NA
276289,"68","","yellow card","Dogan M.",NA
276289,"71","Gural E.","yellow card","",NA
276289,"71","","yellow card","Koc A.",NA
276289,"72","Aslantas H.","yellow card","",NA
276289,"75","","yellow card","Colak H.",NA
276290,"12","Erturk Himmet M.","yellow card","",NA
276290,"29","","yellow card","Dobrovoljc G.",NA
276290,"59","","yellow card","Basdas B.",NA
276290,"78","Akca M.","yellow card","",NA
276290,"90+1","","yellow card","Ozer A.",NA
278731,"1","","yellow card","Pezzella G.",NA
278731,"8","Pasalic M.","yellow card","",NA
278731,"46","","yellow card","Lirola P.",NA
278731,"53","","yellow card","Milenkovic N.",NA
278731,"76","De Roon M.","yellow card","",NA
278731,"88","","yellow card","Boateng K.",NA
278731,"90","","yellow card","Dragowski B.",NA
278732,"13","","yellow card","Florenzi A.",NA
278732,"15","Poli A.","yellow card","",NA
278732,"41","Dijks M.","yellow card","",NA
278732,"56","Tomiyasu T.","yellow card","",NA
278732,"59","","yellow card","Zaniolo N.",NA
278732,"62","","yellow card","Dzeko E.",NA
278732,"64","","yellow card","Veretout J.",NA
278732,"71","","yellow card","Mancini G.",NA
278732,"85","","red card","Mancini G.",NA
278735,"24","","yellow card","Kulusevski D.",NA
278735,"47","Lucas Leiva","yellow card","",NA
278735,"61","","yellow card","Barilla A.",NA
278735,"90+1","","yellow card","Iacoponi S.",NA
278736,"22","","yellow card","Ghoulam F.",NA
278736,"37","Tachtsidis P.","yellow card","",NA
278736,"38","Gabriel","yellow card","",NA
278736,"45+1","","yellow card","Elmas E.",NA
278736,"49","Tabanelli A.","yellow card","",NA
278736,"53","","yellow card","Ruiz F.",NA
278737,"59","","yellow card","Zaza S.",NA
278737,"78","Rigoni E.","yellow card","",NA
278737,"80","Quagliarella F.","yellow card","",NA
278738,"5","Traore H.","yellow card","",NA
278738,"16","Ferrari G.","yellow card","",NA
278738,"37","","yellow card","Tomovic N.",NA
278738,"53","Peluso F.","yellow card","",NA
278738,"69","","yellow card","Kurtic J.",NA
243194,"14","","yellow card","Posch S.",NA
243194,"62","","yellow card","Geiger D.",NA
243194,"64","Gerhardt Y.","yellow card","",NA
243194,"77","Arnold M.","yellow card","",NA
243194,"90","","yellow card","Akpoguma K.",NA
243194,"90+1","","yellow card","Adamyan S.",NA
271128,"7","Yilmaz B.","yellow card","",NA
271128,"8","","yellow card","Tekdemir M.",NA
271128,"34","Ljajic A.","yellow card","",NA
271128,"34","Pereira D.","yellow card","",NA
271128,"45+1","","yellow card","Ucar U.",NA
271128,"52","","yellow card","Crivelli E.",NA
271128,"72","Uysal N.","yellow card","",NA
271128,"83","","yellow card","Epureanu A.",NA
271128,"90","","yellow card","Skrtel M.",NA
271135,"45+1","","yellow card","Campi G.",NA
271135,"55","","yellow card","Avdijaj D.",NA
271135,"77","Fernando","yellow card","",NA
271135,"81","Yesilyurt E.","yellow card","",NA
271135,"90","Samassa M.","yellow card","",NA
271135,"90+4","","yellow card","Kilinc K.",NA
228828,"54","Chouiar M.","yellow card","",NA
228828,"69","Mendyl H.","yellow card","",NA
228828,"71","","yellow card","Perrin L.",NA
228828,"74","","yellow card","Sanson M.",NA
228828,"76","","yellow card","Germain V.",NA
228828,"90+1","Pereira M.","yellow card","",NA
228830,"23","Martins G.","yellow card","",NA
228830,"24","","yellow card","Dolberg K.",NA
228830,"26","","yellow card","Nsoki S.",NA
228830,"65","Bakayoko T.","yellow card","",NA
228830,"87","","yellow card","Pelmard A.",NA
261948,"26","Roberto S.","yellow card","",NA
261948,"47","Griezmann A.","yellow card","",NA
261948,"72","","yellow card","Zambo Andre-Frank",NA
261948,"81","","yellow card","Albiol R.",NA
261948,"82","Junior F.","yellow card","",NA
261948,"90","Busquets S.","yellow card","",NA
261949,"25","Loren","yellow card","",NA
261949,"29","","yellow card","Vukcevic N.",NA
261949,"57","","yellow card","Coke",NA
261949,"63","Carvalho W.","yellow card","",NA
261957,"6","Alcaraz R.","yellow card","",NA
261957,"35","Ramirez S.","yellow card","",NA
261957,"71","Kiko","yellow card","",NA
261957,"77","","yellow card","Herrera Y.",NA
261957,"90","","yellow card","Sanchez G.",NA
278741,"7","","yellow card","Khedira S.",NA
278741,"41","","yellow card","Bonucci L.",NA
278741,"56","","yellow card","de Ligt M.",NA
278741,"79","Cistana A.","yellow card","",NA
278749,"42","","yellow card","Larsen J.",NA
278749,"60","","yellow card","Jajalo M.",NA
278749,"82","","yellow card","Walace",NA
278749,"90+1","","yellow card","Becao R.",NA
228826,"11","Dibassy B.","yellow card","",NA
228826,"25","","yellow card","Kwateng E.",NA
228826,"31","","yellow card","Tchouameni A.",NA
228826,"45+1","Calabresi A.","yellow card","",NA
228829,"45","","yellow card","Sissoko I.",NA
228831,"21","","yellow card","Deaux L.",NA
228831,"49","Mollet F.","yellow card","",NA
228831,"53","","yellow card","Miguel F.",NA
228831,"60","","yellow card","Landre L.",NA
228831,"65","","yellow card","Fomba L.",NA
228831,"67","Delort A.","yellow card","",NA
228831,"83","Hilton H.","yellow card","",NA
228832,"22","Fabio","yellow card","",NA
228832,"32","Lafont A.","yellow card","",NA
228832,"56","","yellow card","Lea S. J.",NA
228832,"59","","yellow card","Hunou A.",NA
228832,"75","","yellow card","Morel J.",NA
228832,"88","","yellow card","Raphinha",NA
228833,"40","","yellow card","Donis A.",NA
228833,"45+2","Bernat J.","yellow card","",NA
228833,"83","","yellow card","Rajkovic P.",NA
228834,"25","","yellow card","Traore A.",NA
228834,"52","Kolodziejczak T.","yellow card","",NA
228834,"61","Nordin A.","yellow card","",NA
228834,"84","Khazri W.","yellow card","",NA
228834,"85","","yellow card","Cohade R.",NA
228834,"88","Bouanga D.","yellow card","",NA
228835,"90+3","Gradel M.","yellow card","",NA
231203,"29","","yellow card","Hrustic A.",NA
231203,"90+5","","yellow card","Postema R.",NA
231208,"76","","yellow card","Ciss A.",NA
231208,"82","Promes Q.","yellow card","",NA
261952,"75","","yellow card","Garcia D.",NA
261953,"5","Baba I.","yellow card","",NA
261953,"7","Budimir A.","yellow card","",NA
261953,"13","","yellow card","Savic S.",NA
261953,"55","","yellow card","Felipe",NA
261953,"77","","yellow card","Morata A.",NA
261953,"77","Campos F.","yellow card","",NA
261953,"77","","red card","Morata A.",NA
261953,"86","","yellow card","Correa A.",NA
261954,"10","Militao E.","yellow card","",NA
261954,"41","","yellow card","Lillo",NA
261954,"57","Nacho","yellow card","",NA
261954,"80","","yellow card","Chimy Avila",NA
261956,"14","","yellow card","Nyom A.",NA
261956,"31","Gomez M.","yellow card","",NA
261956,"41","","yellow card","Mata J.",NA
261956,"45+2","","yellow card","Jason",NA
261956,"56","","yellow card","Dakonam D.",NA
278740,"25","","yellow card","Kjaer S.",NA
278740,"40","Zaniolo N.","yellow card","",NA
278740,"89","Jesus J.","yellow card","",NA
278742,"21","","yellow card","Bereszynski B.",NA
278742,"39","","yellow card","Vieira R.",NA
278742,"43","","yellow card","Murillo J.",NA
278742,"47","Dalbert H.","yellow card","",NA
278742,"54","","red card","Murillo J.",NA
278742,"76","","yellow card","Depaoli F.",NA
278742,"88","Lirola P.","yellow card","",NA
278742,"90+2","Sottil R.","yellow card","",NA
278742,"90+5","Pulgar E.","yellow card","",NA
278743,"2","","yellow card","Tomiyasu T.",NA
278743,"28","Lerager L.","yellow card","",NA
278743,"42","Zapata C.","yellow card","",NA
278743,"46","","yellow card","Denswil S.",NA
278743,"68","Ghiglione P.","yellow card","",NA
278743,"73","Romero C.","yellow card","",NA
278743,"79","","yellow card","Poli A.",NA
278743,"79","Radovanovic I.","yellow card","",NA
278743,"90+2","","yellow card","Skov Olsen A.",NA
278744,"31","","yellow card","Alberto L.",NA
278744,"45+2","D'Ambrosio D.","yellow card","",NA
278744,"73","","yellow card","Bastos",NA
278744,"81","","yellow card","Parolo M.",NA
278744,"90","Martinez L.","yellow card","",NA
278745,"30","","yellow card","Rog M.",NA
278745,"37","Allan","yellow card","",NA
278745,"89","Koulibaly K.","red card","",NA
278746,"20","Gervinho","yellow card","",NA
278746,"73","","yellow card","Obiang P.",NA
278746,"89","Gagliolo R.","yellow card","",NA
278746,"90+3","Iacoponi S.","yellow card","",NA
278747,"6","","yellow card","Babacar K.",NA
278747,"34","","yellow card","Calderoni M.",NA
278747,"70","Igor","yellow card","",NA
307209,"79","Richards T.","yellow card","",NA
307209,"85","","yellow card","Konsa E.",NA
307209,"90+2","Roberts H.","yellow card","",NA
231207,"27","","yellow card","Wijndal O.",NA
231207,"37","Sinisterra L.","yellow card","",NA
231207,"44","Berghuis S.","yellow card","",NA
261950,"32","","yellow card","Calero F.",NA
261950,"44","Lobotka S.","yellow card","",NA
261950,"70","","yellow card","Naldo",NA
261950,"73","","yellow card","Pipa",NA
261950,"80","","yellow card","Sanchez V.",NA
261950,"87","","yellow card","Calleri J.",NA
261950,"90+2","Aspas I.","yellow card","",NA
261951,"19","Arbilla A.","yellow card","",NA
261951,"49","","yellow card","Escudero S.",NA
261951,"56","E. Exposito","yellow card","",NA
261951,"70","","yellow card","Jordan J.",NA
261951,"84","","yellow card","Gudelj N.",NA
261951,"90+1","","yellow card","Diego Carlos",NA
261951,"90+4","Oliveira P.","yellow card","",NA
261955,"27","","yellow card","Wakaso M.",NA
261955,"49","","yellow card","Pina T.",NA
261955,"61","Portu","yellow card","",NA
261955,"74","","yellow card","Garcia M.",NA
261955,"85","","red card","Garcia M.",NA
278748,"8","Lyanco","yellow card","",NA
278748,"21","","yellow card","Bennacer I.",NA
278748,"31","Zaza S.","yellow card","",NA
278748,"33","Belotti A.","yellow card","",NA
278748,"63","","yellow card","Hernandez T.",NA
278748,"72","","red card","Reina P.",NA
278748,"72","","yellow card","Romagnoli A.",NA
278748,"78","","yellow card","Donnarumma G.",NA
278748,"81","Aina O.","yellow card","",NA
278748,"88","","yellow card","Musacchio M.",NA
227553,"5","","yellow card","Morsy S.",NA
227553,"46","","yellow card","Dunkley C.",NA
227553,"58","Reed H.","yellow card","",NA
227553,"66","Mitrovic A.","yellow card","",NA
227553,"66","","yellow card","Williams J.",NA
227559,"20","","yellow card","Lolley J.",NA
227559,"23","","yellow card","Dawson M.",NA
227559,"38","","yellow card","Sow S.",NA
227559,"70","","yellow card","Watson B.",NA
231244,"18","","yellow card","Beugelsdijk T.",NA
231244,"23","Bakker N.","yellow card","",NA
231244,"38","Beste J.","yellow card","",NA
231244,"59","","yellow card","Meijers A.",NA
231244,"61","","yellow card","Malone D.",NA
231244,"61","","yellow card","Kramer M.",NA
231244,"80","Slagveer L.","yellow card","",NA
231244,"90","Burnet L.","yellow card","",NA
243203,"36","","yellow card","Sow D.",NA
243203,"89","Andrich R.","yellow card","",NA
261967,"22","Gomez M.","yellow card","",NA
261967,"53","","yellow card","Joaquin",NA
261967,"63","Quintilla X.","yellow card","",NA
261967,"66","","yellow card","Feddal Z.",NA
271140,"62","","yellow card","Melnjak D.",NA
271140,"73","","yellow card","Yan",NA
224484,"23","","yellow card","Barnes A.",NA
224484,"44","","yellow card","Tarkowski J.",NA
224484,"77","","yellow card","Westwood A.",NA
224484,"86","Trezeguet","yellow card","",NA
224484,"90+7","","yellow card","Rodriguez J.",NA
224485,"32","Rico D.","yellow card","",NA
224485,"79","","yellow card","Diop I.",NA
224485,"88","Cook S.","yellow card","",NA
224485,"90","Lerma J.","yellow card","",NA
224486,"23","Christensen A.","yellow card","",NA
224486,"28","","yellow card","Maupay N.",NA
224486,"31","Alonso M.","yellow card","",NA
224486,"33","","yellow card","Alzate S.",NA
224486,"49","","yellow card","Webster A.",NA
224487,"58","Ayew J.","yellow card","",NA
224487,"64","","yellow card","Stiepermann M.",NA
224487,"89","Schlupp J.","yellow card","",NA
224487,"90+4","Milivojevic L.","yellow card","",NA
224488,"38","","yellow card","Rodri",NA
224488,"51","","yellow card","Otamendi N.",NA
224488,"59","Schneiderlin M.","yellow card","",NA
224488,"70","Mina Y.","yellow card","",NA
224491,"63","O'Connell J.","yellow card","",NA
224491,"83","","yellow card","Adrian",NA
224492,"27","Aurier S.","yellow card","",NA
224492,"31","Aurier S.","red card","",NA
224492,"68","","yellow card","Yoshida M.",NA
224492,"82","","yellow card","Bednarek J.",NA
224493,"68","","yellow card","Holebas J.",NA
227550,"55","","yellow card","Butterfield J.",NA
227550,"84","Travis L.","yellow card","",NA
227550,"90+5","","yellow card","Potts D.",NA
227551,"66","","yellow card","Bamford P.",NA
227551,"67","Lockyer T.","yellow card","",NA
227551,"70","Pratley D.","yellow card","",NA
227551,"90+6","Solly C.","yellow card","",NA
227552,"22","","yellow card","Alvaro",NA
227552,"44","Holmes D.","yellow card","",NA
227552,"45+1","Bielik K.","yellow card","",NA
227552,"90+2","Malone S.","yellow card","",NA
227554,"72","","yellow card","Ferguson S.",NA
227554,"80","","red card","Ferguson S.",NA
227554,"81","Campbell F.","yellow card","",NA
227555,"23","Stewart K.","yellow card","",NA
227555,"90+4","Burke R.","yellow card","",NA
227556,"72","","yellow card","Bannan B.",NA
227556,"76","","yellow card","Nuhiu A.",NA
227556,"88","","yellow card","Luongo M.",NA
227557,"39","Fisher D.","yellow card","",NA
227557,"82","","yellow card","Weimann A.",NA
227558,"16","","yellow card","Furlong D.",NA
227558,"22","Cameron G.","yellow card","",NA
227558,"34","Barbet Y.","yellow card","",NA
227558,"82","Barbet Y.","red card","",NA
227558,"89","","yellow card","Robson-Kanu H.",NA
227560,"27","","yellow card","Boye L.",NA
227560,"48","","yellow card","Moore L.",NA
227560,"73","","yellow card","Rinomhota A.",NA
228836,"35","Cisse I.","yellow card","",NA
228837,"25","","yellow card","Tuchel T.",NA
228837,"30","","yellow card","Marquinhos",NA
228837,"72","","yellow card","Di Maria A.",NA
228837,"90+2","","yellow card","Verratti M.",NA
228838,"10","Marcelo","yellow card","",NA
228838,"13","","yellow card","Appiah D.",NA
228838,"55","Dubois L.","yellow card","",NA
228838,"64","","yellow card","Pallois N.",NA
228840,"11","Delaine T.","yellow card","",NA
228840,"90+6","","yellow card","Gradel M.",NA
228841,"14","Ballo Toure F.","yellow card","",NA
228841,"51","","yellow card","Mendy A.",NA
228841,"89","","yellow card","Bain D.",NA
228842,"14","","yellow card","Gabriel",NA
228842,"30","Lusamba A.","yellow card","",NA
228842,"58","","yellow card","Andre B.",NA
228842,"90+3","Danilo","yellow card","",NA
228844,"30","Disasi A.","yellow card","",NA
228844,"43","","yellow card","Lautoa W.",NA
228844,"72","","yellow card","Ndong D.",NA
231236,"30","Pachonik T.","yellow card","",NA
231236,"54","","yellow card","Floranus S.",NA
231236,"84","Janssen R.","yellow card","",NA
231239,"6","","yellow card","te Wierik M.",NA
231239,"8","","yellow card","Warmerdam D.",NA
231239,"73","","red card","Warmerdam D.",NA
231239,"75","Tagliafico N.","yellow card","",NA
231240,"22","","yellow card","Faye L.",NA
231240,"26","Smeets J.","yellow card","",NA
231240,"48","","yellow card","Smeets B.",NA
231240,"58","Diemers M.","yellow card","",NA
231240,"68","","yellow card","Auassar A.",NA
231240,"72","Ninaj B.","yellow card","",NA
231240,"82","","red card","Auassar A.",NA
231240,"90+6","","yellow card","Dervisoglu I.",NA
243195,"19","Max P.","yellow card","",NA
243195,"45+1","Lichtsteiner S.","yellow card","",NA
243195,"63","Vargas R.","yellow card","",NA
243195,"75","Schieber J.","yellow card","",NA
243196,"68","Weigl J.","yellow card","",NA
243199,"7","","yellow card","Lainer S.",NA
243199,"60","Rudy S.","yellow card","",NA
243199,"69","Grillitsch F.","yellow card","",NA
243199,"74","","yellow card","Zakaria D.",NA
243200,"37","","yellow card","Tisserand M.",NA
243200,"39","Niakhate M.","yellow card","",NA
243200,"61","","yellow card","Knoche R.",NA
243200,"65","","yellow card","Weghorst W.",NA
243200,"86","Maxim A.","yellow card","",NA
243201,"43","","yellow card","Sule N.",NA
243201,"90+3","Vasiliadis S.","yellow card","",NA
243202,"45+5","Halstenberg M.","yellow card","",NA
243202,"86","","yellow card","Caligiuri D.",NA
261959,"20","","yellow card","Cheryshev D.",NA
261959,"34","","yellow card","Rodrigo",NA
261959,"46","","yellow card","Diakhaby M.",NA
